"2016-05-16 at 12:18"
Time(H:M:S) CO2(ppm) CellTemp(c) CellPres(kPa)
12:20:46 -3.67 50.47 98.63
12:20:47 -3.88 50.47 98.63
12:20:48 -3.47 50.47 98.63
12:20:49 -2.69 50.47 98.63
12:20:50 0.87 50.47 98.63
12:20:51 9.05 50.47 98.63
12:20:52 23.05 50.47 98.63
12:20:53 38.66 50.47 98.63
12:20:54 50.04 50.47 98.63
12:20:55 54.13 50.47 98.63
12:20:56 52.92 50.47 98.63
12:20:57 46.20 50.47 98.63
12:20:58 36.90 50.47 98.63
12:20:59 26.36 50.47 98.63
12:21:00 16.53 50.47 98.63
12:21:01 9.63 50.47 98.63
12:21:02 5.30 50.47 98.63
12:21:03 2.03 50.47 98.63
12:21:04 0.25 50.47 98.63
12:21:05 -0.94 50.47 98.63
12:21:06 -1.93 50.47 98.63
12:21:07 -1.96 50.47 98.63
12:21:08 -2.45 50.47 98.63
12:21:09 -3.20 50.47 98.63
12:21:10 -2.86 50.47 98.63
12:21:11 -3.39 50.47 98.63
12:21:12 -3.54 50.47 98.63
12:21:13 -3.43 50.47 98.63
12:21:14 -3.40 50.47 98.63
12:21:15 -3.28 50.47 98.63
12:21:16 -3.82 50.47 98.63
12:21:17 -3.81 50.47 98.63
12:21:18 -3.88 50.47 98.63
12:21:19 -3.94 50.47 98.63
12:21:20 -3.99 50.47 98.63
12:21:21 -3.75 50.47 98.63
12:21:22 -3.43 50.47 98.63
12:21:23 -2.45 50.47 98.63
12:21:24 0.36 50.47 98.63
12:21:25 5.51 50.47 98.63
12:21:26 13.05 50.47 98.63
12:21:27 19.30 50.47 98.63
12:21:28 23.19 50.47 98.63
12:21:29 22.59 50.47 98.63
12:21:30 19.63 50.47 98.63
12:21:31 13.34 50.47 98.63
12:21:32 8.29 50.47 98.64
12:21:33 4.19 50.47 98.64
12:21:34 1.47 50.47 98.63
12:21:35 -0.23 50.47 98.63
12:21:36 -1.43 50.47 98.64
12:21:37 -1.78 50.47 98.64
12:21:38 -2.49 50.47 98.64
12:21:39 -2.95 50.47 98.64
12:21:40 -2.87 50.47 98.64
12:21:41 -3.65 50.47 98.64
12:21:42 -3.24 50.47 98.64
12:21:43 -3.62 50.47 98.64
12:21:44 -3.41 50.47 98.64
12:21:45 -3.79 50.47 98.64
12:21:46 -3.43 50.47 98.64
12:21:47 -3.73 50.47 98.64
12:21:48 -4.04 50.47 98.64
12:21:49 -3.70 50.47 98.64
12:21:50 -3.81 50.47 98.64
12:21:51 -3.87 50.47 98.63
12:21:52 -3.98 50.47 98.63
12:21:53 -3.35 50.47 98.63
12:21:54 -2.85 50.47 98.63
12:21:55 -0.38 50.47 98.63
12:21:56 3.42 50.47 98.63
12:21:57 6.71 50.47 98.63
12:21:58 10.41 50.47 98.63
12:21:59 10.43 50.47 98.63
12:22:00 10.09 50.47 98.63
12:22:01 8.75 50.47 98.63
12:22:02 6.34 50.47 98.63
12:22:03 3.25 50.47 98.63
12:22:04 0.84 50.47 98.63
12:22:05 -0.77 50.47 98.63
12:22:06 -2.11 50.47 98.63
12:22:07 -2.72 50.47 98.63
12:22:08 -3.22 50.47 98.63
12:22:09 -3.11 50.47 98.63
12:22:10 -3.23 50.47 98.63
12:22:11 -3.44 50.47 98.63
12:22:12 -3.27 50.47 98.63
12:22:13 -4.17 50.47 98.63
12:22:14 -3.64 50.47 98.63
12:22:15 -3.94 50.47 98.63
12:22:16 -3.77 50.47 98.64
12:22:17 -4.33 50.47 98.64
12:22:18 -3.91 50.47 98.64
12:22:19 -4.02 50.47 98.63
12:22:20 -3.61 50.47 98.63
12:22:21 -4.18 50.47 98.63
12:22:22 -3.87 50.47 98.63
12:22:23 -3.98 50.47 98.63
12:22:24 -4.31 50.47 98.63
12:22:25 -3.84 50.47 98.63
12:22:26 -3.89 50.47 98.63
12:22:27 -3.60 50.47 98.63
12:22:28 -1.12 50.47 98.63
12:22:29 7.42 50.47 98.63
12:22:30 26.75 50.47 98.63
12:22:31 56.67 50.47 98.63
12:22:32 89.38 50.47 98.63
12:22:33 113.15 50.47 98.63
12:22:34 120.00 50.47 98.63
12:22:35 110.58 50.47 98.63
12:22:36 92.16 50.47 98.63
12:22:37 70.33 50.47 98.63
12:22:38 50.37 50.47 98.63
12:22:39 33.74 50.47 98.63
12:22:40 20.30 50.47 98.63
12:22:41 11.96 50.47 98.63
12:22:42 7.00 50.47 98.63
12:22:43 3.35 50.47 98.63
12:22:44 1.78 50.47 98.63
12:22:45 1.00 50.47 98.63
12:22:46 -0.44 50.47 98.63
12:22:47 -0.84 50.47 98.63
12:22:48 -1.44 50.47 98.63
12:22:49 -2.33 50.47 98.63
12:22:50 -2.73 50.47 98.63
12:22:51 -2.68 50.47 98.63
12:22:52 -3.06 50.47 98.63
12:22:53 -3.37 50.47 98.63
12:22:54 -3.15 50.47 98.63
12:22:55 -3.40 50.47 98.63
12:22:56 -4.08 50.47 98.64
12:22:57 -3.99 50.47 98.63
12:22:58 -3.37 50.47 98.63
12:22:59 -3.58 50.47 98.63
12:23:00 -3.99 50.47 98.63
12:23:01 -3.69 50.47 98.63
12:23:02 -4.23 50.47 98.63
12:23:03 -3.83 50.47 98.63
12:23:04 -3.58 50.47 98.63
12:23:05 -3.14 50.47 98.63
12:23:06 1.11 50.47 98.63
12:23:07 6.85 50.47 98.63
12:23:08 31.12 50.47 98.63
12:23:09 77.28 50.47 98.63
12:23:10 139.13 50.47 98.63
12:23:11 194.22 50.47 98.63
12:23:12 224.83 50.47 98.63
12:23:13 223.64 50.47 98.64
12:23:14 194.80 50.47 98.64
12:23:15 155.57 50.47 98.64
12:23:16 114.85 50.47 98.64
12:23:17 77.59 50.47 98.63
12:23:18 48.88 50.47 98.63
12:23:19 30.57 50.47 98.63
12:23:20 18.78 50.47 98.63
12:23:21 11.58 50.47 98.63
12:23:22 7.10 50.47 98.64
12:23:23 4.23 50.47 98.64
12:23:24 2.05 50.47 98.63
12:23:25 0.80 50.47 98.63
12:23:26 -0.43 50.47 98.63
12:23:27 -1.41 50.47 98.63
12:23:28 -1.14 50.47 98.63
12:23:29 -2.03 50.47 98.63
12:23:30 -2.03 50.47 98.63
12:23:31 -2.90 50.47 98.63
12:23:32 -2.98 50.47 98.63
12:23:33 -3.12 50.47 98.63
12:23:34 -3.28 50.47 98.64
12:23:35 -3.32 50.47 98.64
12:23:36 -3.33 50.47 98.64
12:23:37 -3.61 50.47 98.64
12:23:38 -4.02 50.47 98.64
12:23:39 -4.08 50.47 98.64
12:23:40 -3.27 50.47 98.63
12:23:41 -3.87 50.47 98.63
12:23:42 -3.71 50.47 98.63
12:23:43 -3.70 50.47 98.63
12:23:44 -3.50 50.47 98.63
12:23:45 -3.72 50.47 98.63
12:23:46 -3.79 50.47 98.63
12:23:47 -1.47 50.47 98.63
12:23:48 7.98 50.47 98.63
12:23:49 35.05 50.47 98.63
12:23:50 57.26 50.47 98.63
12:23:51 119.42 50.47 98.63
12:23:52 188.23 50.47 98.63
12:23:53 239.26 50.47 98.63
12:23:54 255.86 50.47 98.63
12:23:55 237.70 50.47 98.63
12:23:56 198.79 50.47 98.63
12:23:57 152.66 50.47 98.63
12:23:58 105.93 50.47 98.63
12:23:59 67.84 50.47 98.63
12:24:00 42.92 50.47 98.63
12:24:01 27.49 50.47 98.63
12:24:02 17.26 50.47 98.63
12:24:03 10.78 50.47 98.63
12:24:04 6.91 50.47 98.63
12:24:05 4.17 50.47 98.64
12:24:06 1.95 50.47 98.63
12:24:07 1.17 50.47 98.63
12:24:08 0.34 50.47 98.63
12:24:09 -0.91 50.47 98.63
12:24:10 -1.23 50.47 98.63
12:24:11 -1.95 50.47 98.64
12:24:12 -2.06 50.47 98.64
12:24:13 -2.56 50.47 98.64
12:24:14 -2.61 50.47 98.63
12:24:15 -2.66 50.47 98.63
12:24:16 -2.62 50.47 98.63
12:24:17 -2.93 50.47 98.63
12:24:18 -3.39 50.47 98.63
12:24:19 -3.28 50.47 98.63
12:24:20 -2.99 50.47 98.63
12:24:21 -3.51 50.47 98.63
12:24:22 -3.54 50.47 98.63
12:24:23 -3.48 50.47 98.63
12:24:24 -3.09 50.47 98.63
12:24:25 -3.67 50.47 98.64
12:24:26 -3.49 50.47 98.63
12:24:27 -3.74 50.47 98.63
12:24:28 -3.51 50.47 98.63
12:24:29 -4.06 50.47 98.63
12:24:30 -4.08 50.47 98.63
12:24:31 -3.46 50.47 98.63
12:24:32 -3.84 50.47 98.64
12:24:33 -4.01 50.47 98.64
12:24:34 -3.35 50.47 98.64
12:24:35 -3.10 50.47 98.64
12:24:36 -1.96 50.47 98.64
12:24:37 3.40 50.47 98.64
12:24:38 11.99 50.47 98.64
12:24:39 23.67 50.47 98.64
12:24:40 34.86 50.47 98.64
12:24:41 40.33 50.47 98.64
12:24:42 39.55 50.47 98.64
12:24:43 34.32 50.47 98.64
12:24:44 26.80 50.47 98.64
12:24:45 18.30 50.47 98.64
12:24:46 11.50 50.47 98.64
12:24:47 6.24 50.47 98.64
12:24:48 2.57 50.47 98.64
12:24:49 0.79 50.47 98.64
12:24:50 -0.66 50.47 98.64
12:24:51 -1.51 50.47 98.64
12:24:52 -2.51 50.47 98.64
12:24:53 -2.53 50.47 98.64
12:24:54 -2.37 50.47 98.64
12:24:55 -2.69 50.47 98.64
12:24:56 -3.19 50.47 98.64
12:24:57 -3.31 50.47 98.64
12:24:58 -3.48 50.47 98.64
12:24:59 -3.46 50.47 98.64
12:25:00 -3.71 50.47 98.64
12:25:01 -3.88 50.47 98.64
12:25:02 -3.26 50.47 98.64
12:25:03 -3.78 50.47 98.64
12:25:04 -3.63 50.47 98.63
12:25:05 -3.93 50.47 98.63
12:25:06 -3.95 50.47 98.63
12:25:07 -4.12 50.47 98.63
12:25:08 -3.63 50.47 98.63
12:25:09 -3.79 50.47 98.63
12:25:10 -3.81 50.47 98.63
12:25:11 -4.13 50.47 98.63
12:25:12 -3.81 50.47 98.63
12:25:13 -1.88 50.47 98.63
12:25:14 5.00 50.47 98.63
12:25:15 26.57 50.47 98.63
12:25:16 66.33 50.47 98.63
12:25:17 92.76 50.47 98.63
12:25:18 146.35 50.47 98.63
12:25:19 188.10 50.47 98.63
12:25:20 200.79 50.47 98.63
12:25:21 188.26 50.47 98.63
12:25:22 158.17 50.47 98.63
12:25:23 121.78 50.47 98.63
12:25:24 88.76 50.47 98.63
12:25:25 58.64 50.47 98.64
12:25:26 36.62 50.47 98.63
12:25:27 23.11 50.47 98.63
12:25:28 14.26 50.47 98.64
12:25:29 8.87 50.47 98.64
12:25:30 5.22 50.47 98.64
12:25:31 2.91 50.47 98.64
12:25:32 1.50 50.47 98.63
12:25:33 0.51 50.47 98.63
12:25:34 -0.71 50.47 98.64
12:25:35 -1.34 50.47 98.64
12:25:36 -1.53 50.47 98.64
12:25:37 -2.00 50.47 98.64
12:25:38 -2.13 50.47 98.64
12:25:39 -2.47 50.47 98.64
12:25:40 -2.59 50.47 98.64
12:25:41 -3.00 50.47 98.64
12:25:42 -3.32 50.47 98.64
12:25:43 -2.90 50.47 98.64
12:25:44 -3.07 50.47 98.64
12:25:45 -3.63 50.47 98.64
12:25:46 -3.63 50.47 98.63
12:25:47 -3.38 50.47 98.63
12:25:48 -3.77 50.47 98.63
12:25:49 -3.63 50.47 98.63
12:25:50 -3.54 50.47 98.64
12:25:51 -2.69 50.47 98.63
12:25:52 3.07 50.47 98.63
12:25:53 19.00 50.47 98.63
12:25:54 51.81 50.47 98.64
12:25:55 96.91 50.47 98.64
12:25:56 140.80 50.47 98.64
12:25:57 168.52 50.47 98.64
12:25:58 170.91 50.47 98.64
12:25:59 153.48 50.47 98.64
12:26:00 139.75 50.47 98.64
12:26:01 109.03 50.47 98.63
12:26:02 80.07 50.47 98.63
12:26:03 53.11 50.47 98.64
12:26:04 33.40 50.47 98.64
12:26:05 22.11 50.47 98.63
12:26:06 13.40 50.47 98.63
12:26:07 9.09 50.47 98.64
12:26:08 5.59 50.47 98.64
12:26:09 3.71 50.47 98.64
12:26:10 1.78 50.47 98.64
12:26:11 1.06 50.47 98.64
12:26:12 0.04 50.47 98.64
12:26:13 -0.67 50.47 98.64
12:26:14 -1.49 50.47 98.64
12:26:15 -1.58 50.47 98.64
12:26:16 -1.96 50.47 98.64
12:26:17 -2.30 50.47 98.64
12:26:18 -2.70 50.47 98.64
12:26:19 -3.22 50.47 98.64
12:26:20 -3.00 50.47 98.64
12:26:21 -2.91 50.47 98.64
12:26:22 -3.10 50.47 98.64
12:26:23 -3.65 50.47 98.64
12:26:24 -3.16 50.47 98.64
12:26:25 -3.47 50.47 98.64
12:26:26 -3.45 50.47 98.63
12:26:27 -3.67 50.47 98.63
12:26:28 -3.43 50.47 98.63
12:26:29 -2.12 50.47 98.63
12:26:30 5.63 50.47 98.63
12:26:31 29.66 50.47 98.63
12:26:32 76.17 50.47 98.63
12:26:33 142.08 50.47 98.63
12:26:34 206.50 50.47 98.63
12:26:35 246.10 50.47 98.63
12:26:36 249.54 50.47 98.63
12:26:37 223.05 50.47 98.63
12:26:38 180.15 50.47 98.63
12:26:39 135.82 50.47 98.63
12:26:40 93.54 50.47 98.63
12:26:41 58.82 50.47 98.64
12:26:42 36.89 50.47 98.64
12:26:43 22.74 50.47 98.64
12:26:44 17.90 50.47 98.64
12:26:45 10.57 50.47 98.64
12:26:46 6.37 50.47 98.64
12:26:47 4.05 50.47 98.64
12:26:48 2.03 50.47 98.64
12:26:49 0.91 50.47 98.64
12:26:50 -0.36 50.47 98.64
12:26:51 -1.29 50.47 98.64
12:26:52 -2.03 50.47 98.64
12:26:53 -2.03 50.47 98.64
12:26:54 -2.37 50.47 98.64
12:26:55 -2.82 50.47 98.64
12:26:56 -3.03 50.47 98.64
12:26:57 -3.70 50.47 98.64
12:26:58 -3.02 50.47 98.64
12:26:59 -3.55 50.47 98.63
12:27:00 -3.48 50.47 98.63
12:27:01 -3.39 50.47 98.64
12:27:02 -3.26 50.47 98.64
12:27:03 -3.80 50.47 98.64
12:27:04 -3.63 50.47 98.64
12:27:05 -3.45 50.47 98.64
12:27:06 -2.75 50.47 98.64
12:27:07 2.94 50.47 98.64
12:27:08 21.58 50.47 98.64
12:27:09 63.39 50.47 98.63
12:27:10 127.35 50.47 98.63
12:27:11 197.53 50.47 98.64
12:27:12 246.67 50.47 98.64
12:27:13 261.12 50.47 98.64
12:27:14 242.65 50.47 98.64
12:27:15 202.63 50.47 98.64
12:27:16 158.65 50.47 98.64
12:27:17 112.78 50.47 98.64
12:27:18 75.24 50.47 98.64
12:27:19 50.19 50.47 98.64
12:27:20 33.59 50.47 98.64
12:27:21 23.57 50.47 98.64
12:27:22 15.76 50.47 98.64
12:27:23 11.84 50.47 98.64
12:27:24 8.55 50.47 98.64
12:27:25 6.07 50.47 98.64
12:27:26 4.11 50.47 98.64
12:27:27 3.65 50.47 98.64
12:27:28 2.34 50.47 98.64
12:27:29 0.91 50.47 98.64
12:27:30 0.58 50.47 98.64
12:27:31 -0.32 50.47 98.64
12:27:32 -0.80 50.47 98.64
12:27:33 -1.42 50.47 98.64
12:27:34 -1.54 50.47 98.64
12:27:35 -2.09 50.47 98.64
12:27:36 -2.51 50.47 98.64
12:27:37 -2.65 50.47 98.64
12:27:38 -2.71 50.47 98.64
12:27:39 -3.04 50.47 98.64
12:27:40 -2.97 50.47 98.64
12:27:41 -3.52 50.47 98.64
12:27:42 -2.93 50.47 98.64
12:27:43 -3.34 50.47 98.64
12:27:44 -3.60 50.47 98.64
12:27:45 -3.40 50.47 98.64
12:27:46 -3.74 50.47 98.64
12:27:47 -3.38 50.47 98.64
12:27:48 -3.49 50.47 98.64
12:27:49 -3.81 50.47 98.64
12:27:50 -3.94 50.47 98.64
12:27:51 -3.82 50.47 98.64
12:27:52 -3.77 50.47 98.64
12:27:53 -3.66 50.47 98.64
12:27:54 -3.63 50.47 98.64
12:27:55 -3.94 50.47 98.64
12:27:56 -3.51 50.47 98.64
12:27:57 -4.10 50.47 98.64
12:27:58 -3.87 50.47 98.64
12:27:59 -3.65 50.47 98.64
12:28:00 -3.88 50.47 98.64
12:28:01 -4.11 50.47 98.64
12:28:02 -3.66 50.47 98.64
12:28:03 -3.93 50.47 98.64
12:28:04 -3.84 50.47 98.64
12:28:05 -4.13 50.47 98.64
12:28:06 -4.05 50.47 98.64
12:28:07 -3.53 50.47 98.64
12:28:08 -3.97 50.47 98.64
12:28:09 -4.11 50.47 98.64
12:28:10 -4.09 50.47 98.64
12:28:11 -3.55 50.47 98.64
12:28:12 -3.87 50.47 98.64
12:28:13 -4.15 50.47 98.64
12:28:14 -3.61 50.47 98.64
12:28:15 -4.47 50.47 98.64
12:28:16 -3.89 50.47 98.64
12:28:17 -3.95 50.47 98.64
12:28:18 -3.95 50.47 98.64
12:28:19 -3.57 50.47 98.64
12:28:20 -4.50 50.47 98.64
12:28:21 -3.99 50.47 98.63
12:28:22 -4.21 50.47 98.63
12:28:23 -3.90 50.47 98.64
12:28:24 -3.38 50.47 98.63
12:28:25 -0.78 50.47 98.63
12:28:26 8.47 50.47 98.64
12:28:27 28.23 50.47 98.64
12:28:28 56.52 50.47 98.64
12:28:29 85.49 50.47 98.63
12:28:30 105.13 50.47 98.63
12:28:31 109.33 50.47 98.64
12:28:32 105.27 50.47 98.64
12:28:33 90.98 50.47 98.64
12:28:34 71.51 50.47 98.64
12:28:35 52.49 50.47 98.64
12:28:36 35.14 50.47 98.64
12:28:37 21.72 50.47 98.64
12:28:38 13.44 50.47 98.64
12:28:39 7.96 50.47 98.64
12:28:40 5.12 50.47 98.64
12:28:41 2.11 50.47 98.64
12:28:42 0.94 50.47 98.64
12:28:43 -0.06 50.47 98.64
12:28:44 -0.90 50.47 98.64
12:28:45 -1.25 50.47 98.64
12:28:46 -1.97 50.47 98.64
12:28:47 -2.00 50.47 98.64
12:28:48 -2.43 50.47 98.64
12:28:49 -2.67 50.47 98.64
12:28:50 -3.28 50.47 98.64
12:28:51 -3.38 50.47 98.64
12:28:52 -2.89 50.47 98.64
12:28:53 -3.81 50.47 98.64
12:28:54 -3.51 50.47 98.64
12:28:55 -3.61 50.47 98.64
12:28:56 -3.64 50.47 98.64
12:28:57 -3.35 50.47 98.64
12:28:58 -3.51 50.47 98.64
12:28:59 -3.81 50.47 98.64
12:29:00 -3.55 50.47 98.64
12:29:01 -3.67 50.47 98.64
12:29:02 -3.66 50.47 98.64
12:29:03 -2.65 50.47 98.64
12:29:04 4.73 50.47 98.64
12:29:05 21.98 50.47 98.64
12:29:06 54.45 50.47 98.64
12:29:07 95.65 50.47 98.64
12:29:08 132.51 50.47 98.64
12:29:09 152.40 50.47 98.64
12:29:10 150.25 50.47 98.64
12:29:11 131.40 50.47 98.64
12:29:12 103.93 50.47 98.64
12:29:13 77.32 50.47 98.64
12:29:14 51.64 50.47 98.64
12:29:15 40.82 50.47 98.64
12:29:16 25.64 50.47 98.64
12:29:17 15.27 50.47 98.64
12:29:18 9.30 50.47 98.64
12:29:19 5.05 50.47 98.64
12:29:20 2.46 50.47 98.64
12:29:21 0.75 50.47 98.64
12:29:22 -0.35 50.47 98.64
12:29:23 -1.04 50.47 98.64
12:29:24 -2.13 50.47 98.64
12:29:25 -1.87 50.47 98.64
12:29:26 -2.39 50.47 98.64
12:29:27 -2.90 50.47 98.64
12:29:28 -3.38 50.47 98.64
12:29:29 -2.93 50.47 98.64
12:29:30 -3.68 50.47 98.64
12:29:31 -3.63 50.47 98.64
12:29:32 -3.76 50.47 98.64
12:29:33 -3.84 50.47 98.64
12:29:34 -3.86 50.47 98.64
12:29:35 -3.69 50.47 98.64
12:29:36 -3.98 50.47 98.63
12:29:37 -3.96 50.47 98.63
12:29:38 -3.68 50.47 98.63
12:29:39 -4.03 50.47 98.63
12:29:40 -3.77 50.47 98.63
12:29:41 -2.81 50.47 98.64
12:29:42 -0.80 50.47 98.63
12:29:43 4.45 50.47 98.63
12:29:44 13.50 50.47 98.63
12:29:45 23.45 50.47 98.63
12:29:46 31.77 50.47 98.64
12:29:47 34.49 50.47 98.64
12:29:48 32.34 50.47 98.63
12:29:49 27.03 50.47 98.63
12:29:50 20.35 50.47 98.63
12:29:51 14.14 50.47 98.63
12:29:52 7.82 50.47 98.64
12:29:53 3.79 50.47 98.64
12:29:54 0.27 50.47 98.64
12:29:55 -0.75 50.47 98.64
12:29:56 -2.02 50.47 98.64
12:29:57 -2.80 50.47 98.64
12:29:58 -2.78 50.47 98.64
12:29:59 -3.32 50.47 98.64
12:30:00 -3.63 50.47 98.64
12:30:01 -3.35 50.47 98.64
12:30:02 -3.66 50.47 98.64
12:30:03 -3.94 50.47 98.64
12:30:04 -3.83 50.47 98.64
12:30:05 -3.98 50.47 98.64
12:30:06 -4.20 50.47 98.64
12:30:07 -3.70 50.47 98.64
12:30:08 -4.07 50.47 98.64
12:30:09 -4.46 50.47 98.64
12:30:10 -4.28 50.47 98.64
12:30:11 -3.54 50.47 98.64
12:30:12 -4.17 50.47 98.64
12:30:13 -3.72 50.47 98.64
12:30:14 -4.33 50.47 98.64
12:30:15 -4.11 50.47 98.64
12:30:16 -4.12 50.47 98.64
12:30:17 -3.47 50.47 98.64
12:30:18 -1.07 50.47 98.64
12:30:19 9.09 50.47 98.64
12:30:20 33.03 50.47 98.64
12:30:21 51.08 50.47 98.64
12:30:22 97.40 50.47 98.64
12:30:23 142.55 50.47 98.64
12:30:24 170.45 50.47 98.64
12:30:25 172.81 50.47 98.64
12:30:26 155.09 50.47 98.64
12:30:27 125.61 50.47 98.64
12:30:28 93.77 50.47 98.64
12:30:29 62.59 50.47 98.64
12:30:30 39.85 50.47 98.64
12:30:31 24.62 50.47 98.64
12:30:32 14.93 50.47 98.64
12:30:33 9.45 50.47 98.64
12:30:34 5.06 50.47 98.64
12:30:35 3.06 50.47 98.64
12:30:36 0.79 50.47 98.64
12:30:37 0.29 50.47 98.64
12:30:38 -0.92 50.47 98.64
12:30:39 -1.83 50.47 98.64
12:30:40 -1.81 50.47 98.64
12:30:41 -2.57 50.47 98.64
12:30:42 -2.49 50.47 98.64
12:30:43 -3.10 50.47 98.64
12:30:44 -3.29 50.47 98.64
12:30:45 -3.16 50.47 98.64
12:30:46 -3.69 50.47 98.64
12:30:47 -3.58 50.47 98.64
12:30:48 -3.31 50.47 98.64
12:30:49 -3.57 50.47 98.64
12:30:50 -3.46 50.47 98.64
12:30:51 -4.27 50.47 98.64
12:30:52 -3.91 50.47 98.64
12:30:53 -3.46 50.47 98.64
12:30:54 -2.63 50.47 98.64
12:30:55 3.14 50.47 98.64
