"2016-05-09 at 12:12"
Time(H:M:S) CO2(ppm) CellTemp(c) CellPres(kPa)
12:14:27 -3.61 50.47 99.04
12:14:28 -4.19 50.47 99.04
12:14:29 -4.10 50.47 99.04
12:14:30 -4.05 50.47 99.04
12:14:31 -3.59 50.47 99.04
12:14:32 -0.96 50.47 99.04
12:14:33 5.30 50.47 99.04
12:14:34 17.27 50.47 99.04
12:14:35 31.95 50.47 99.04
12:14:36 39.15 50.47 99.04
12:14:37 49.49 50.47 99.04
12:14:38 52.49 50.47 99.04
12:14:39 47.72 50.47 99.04
12:14:40 39.02 50.47 99.04
12:14:41 29.16 50.47 99.04
12:14:42 19.87 50.47 99.04
12:14:43 11.58 50.47 99.04
12:14:44 6.10 50.47 99.04
12:14:45 2.87 50.47 99.04
12:14:46 0.30 50.47 99.04
12:14:47 -0.78 50.47 99.04
12:14:48 -1.76 50.47 99.04
12:14:49 -2.26 50.47 99.04
12:14:50 -2.96 50.47 99.04
12:14:51 -2.83 50.47 99.04
12:14:52 -3.50 50.47 99.04
12:14:53 -3.80 50.47 99.04
12:14:54 -3.78 50.47 99.04
12:14:55 -3.65 50.47 99.04
12:14:56 -3.86 50.47 99.04
12:14:57 -3.86 50.47 99.04
12:14:58 -3.85 50.47 99.04
12:14:59 -4.06 50.47 99.04
12:15:00 -4.12 50.47 99.04
12:15:01 -4.30 50.47 99.04
12:15:02 -3.99 50.47 99.04
12:15:03 -3.32 50.47 99.04
12:15:04 -1.21 50.47 99.04
12:15:05 4.01 50.47 99.04
12:15:06 11.00 50.47 99.04
12:15:07 19.67 50.47 99.04
12:15:08 24.95 50.47 99.04
12:15:09 26.78 50.47 99.04
12:15:10 24.07 50.47 99.04
12:15:11 19.08 50.47 99.04
12:15:12 13.81 50.47 99.04
12:15:13 8.83 50.47 99.04
12:15:14 5.08 50.47 99.04
12:15:15 2.29 50.47 99.04
12:15:16 0.20 50.47 99.04
12:15:17 -1.32 50.47 99.04
12:15:18 -1.99 50.47 99.04
12:15:19 -2.51 50.47 99.04
12:15:20 -2.84 50.47 99.04
12:15:21 -3.18 50.47 99.04
12:15:22 -3.59 50.47 99.04
12:15:23 -3.52 50.47 99.04
12:15:24 -3.65 50.47 99.04
12:15:25 -3.97 50.47 99.04
12:15:26 -4.43 50.47 99.04
12:15:27 -3.73 50.47 99.04
12:15:28 -4.26 50.47 99.04
12:15:29 -3.87 50.47 99.04
12:15:30 -4.43 50.47 99.04
12:15:31 -4.76 50.47 99.04
12:15:32 -4.14 50.47 99.04
12:15:33 -4.44 50.47 99.04
12:15:34 -4.33 50.47 99.04
12:15:35 -4.45 50.47 99.04
12:15:36 -4.14 50.47 99.04
12:15:37 -4.39 50.47 99.04
12:15:38 -4.38 50.47 99.04
12:15:39 -4.45 50.47 99.04
12:15:40 -4.46 50.47 99.04
12:15:41 -4.00 50.47 99.04
12:15:42 -3.15 50.47 99.04
12:15:43 -0.83 50.47 99.04
12:15:44 2.26 50.47 99.04
12:15:45 6.75 50.47 99.04
12:15:46 9.84 50.47 99.04
12:15:47 11.39 50.47 99.04
12:15:48 10.67 50.47 99.04
12:15:49 8.67 50.47 99.04
12:15:50 5.48 50.47 99.04
12:15:51 2.33 50.47 99.04
12:15:52 0.26 50.47 99.04
12:15:53 -1.14 50.47 99.04
12:15:54 -2.56 50.47 99.04
12:15:55 -2.51 50.47 99.04
12:15:56 -3.12 50.47 99.04
12:15:57 -3.74 50.47 99.04
12:15:58 -3.57 50.47 99.04
12:15:59 -4.00 50.47 99.04
12:16:00 -3.98 50.47 99.04
12:16:01 -3.93 50.47 99.04
12:16:02 -4.16 50.47 99.04
12:16:03 -4.17 50.47 99.04
12:16:04 -4.45 50.47 99.04
12:16:05 -4.25 50.47 99.04
12:16:06 -4.44 50.47 99.04
12:16:07 -4.59 50.47 99.04
12:16:08 -4.15 50.47 99.04
12:16:09 -4.47 50.47 99.04
12:16:10 -4.36 50.47 99.04
12:16:11 -4.13 50.47 99.04
12:16:12 -4.57 50.47 99.04
12:16:13 -4.62 50.47 99.04
12:16:14 -4.26 50.47 99.04
12:16:15 -4.06 50.47 99.04
12:16:16 -2.29 50.47 99.04
12:16:17 -0.10 50.47 99.04
12:16:18 3.16 50.47 99.04
12:16:19 6.39 50.47 99.04
12:16:20 7.90 50.47 99.04
12:16:21 7.71 50.47 99.04
12:16:22 6.12 50.47 99.04
12:16:23 3.95 50.47 99.04
12:16:24 2.12 50.47 99.04
12:16:25 1.17 50.47 99.04
12:16:26 -0.57 50.47 99.04
12:16:27 -1.96 50.47 99.04
12:16:28 -2.96 50.47 99.04
12:16:29 -3.13 50.47 99.04
12:16:30 -3.78 50.47 99.04
12:16:31 -3.84 50.47 99.04
12:16:32 -3.57 50.47 99.04
12:16:33 -4.37 50.47 99.04
12:16:34 -4.20 50.47 99.04
12:16:35 -3.80 50.47 99.04
12:16:36 -4.18 50.47 99.04
12:16:37 -4.16 50.47 99.04
12:16:38 -4.56 50.47 99.04
12:16:39 -4.55 50.47 99.04
12:16:40 -4.29 50.47 99.04
12:16:41 -4.45 50.47 99.04
12:16:42 -4.43 50.47 99.04
12:16:43 -4.28 50.47 99.04
12:16:44 -4.35 50.47 99.04
12:16:45 -4.44 50.47 99.04
12:16:46 -4.49 50.47 99.04
12:16:47 -4.63 50.47 99.04
12:16:48 -3.47 50.47 99.04
12:16:49 2.68 50.47 99.04
12:16:50 22.74 50.47 99.04
12:16:51 68.51 50.47 99.04
12:16:52 139.47 50.47 99.04
12:16:53 217.90 50.47 99.04
12:16:54 275.15 50.47 99.04
12:16:55 293.54 50.47 99.04
12:16:56 274.32 50.47 99.04
12:16:57 231.02 50.47 99.04
12:16:58 180.29 50.47 99.04
12:16:59 134.20 50.47 99.04
12:17:00 95.21 50.47 99.04
12:17:01 63.10 50.47 99.04
12:17:02 42.06 50.47 99.04
12:17:03 28.94 50.47 99.04
12:17:04 20.19 50.47 99.04
12:17:05 13.94 50.47 99.04
12:17:06 10.14 50.47 99.04
12:17:07 7.43 50.47 99.04
12:17:08 6.48 50.47 99.04
12:17:09 4.62 50.47 99.04
12:17:10 2.88 50.47 99.04
12:17:11 1.70 50.47 99.04
12:17:12 0.59 50.47 99.04
12:17:13 -0.09 50.47 99.04
12:17:14 -0.63 50.47 99.04
12:17:15 -1.04 50.47 99.04
12:17:16 -1.84 50.47 99.04
12:17:17 -2.15 50.47 99.04
12:17:18 -2.68 50.47 99.04
12:17:19 -2.58 50.47 99.04
12:17:20 -3.01 50.47 99.04
12:17:21 -3.29 50.47 99.04
12:17:22 -2.82 50.47 99.04
12:17:23 -3.69 50.47 99.04
12:17:24 -3.16 50.47 99.04
12:17:25 -3.56 50.47 99.04
12:17:26 -3.42 50.47 99.04
12:17:27 -0.15 50.47 99.04
12:17:28 14.83 50.47 99.04
12:17:29 57.14 50.47 99.04
12:17:30 92.79 50.47 99.04
12:17:31 191.19 50.47 99.04
12:17:32 300.26 50.47 99.04
12:17:33 380.98 50.47 99.04
12:17:34 407.02 50.47 99.04
12:17:35 379.45 50.47 99.04
12:17:36 318.10 50.47 99.04
12:17:37 247.95 50.47 99.04
12:17:38 179.31 50.47 99.04
12:17:39 118.08 50.47 99.04
12:17:40 76.68 50.47 99.04
12:17:41 49.06 50.47 99.04
12:17:42 32.23 50.47 99.04
12:17:43 21.39 50.47 99.04
12:17:44 14.91 50.47 99.04
12:17:45 9.94 50.47 99.04
12:17:46 6.81 50.47 99.04
12:17:47 4.43 50.47 99.04
12:17:48 2.81 50.47 99.04
12:17:49 1.48 50.47 99.04
12:17:50 0.02 50.47 99.04
12:17:51 0.07 50.47 99.04
12:17:52 -0.92 50.47 99.04
12:17:53 -1.56 50.47 99.04
12:17:54 -1.52 50.47 99.04
12:17:55 -1.99 50.47 99.04
12:17:56 -2.71 50.47 99.04
12:17:57 -2.68 50.47 99.04
12:17:58 -3.16 50.47 99.04
12:17:59 -3.15 50.47 99.04
12:18:00 -3.25 50.47 99.04
12:18:01 -3.07 50.47 99.04
12:18:02 -3.50 50.47 99.04
12:18:03 -3.52 50.47 99.04
12:18:04 -3.81 50.47 99.04
12:18:05 -1.90 50.47 99.04
12:18:06 6.26 50.47 99.04
12:18:07 32.04 50.47 99.04
12:18:08 84.01 50.47 99.04
12:18:09 157.88 50.47 99.04
12:18:10 230.60 50.47 99.04
12:18:11 276.21 50.47 99.04
12:18:12 282.74 50.47 99.04
12:18:13 271.85 50.47 99.04
12:18:14 232.68 50.47 99.04
12:18:15 183.12 50.47 99.04
12:18:16 133.99 50.47 99.04
12:18:17 88.92 50.47 99.04
12:18:18 57.47 50.47 99.04
12:18:19 36.36 50.47 99.04
12:18:20 23.60 50.47 99.04
12:18:21 15.35 50.47 99.04
12:18:22 9.68 50.47 99.04
12:18:23 6.36 50.47 99.04
12:18:24 4.06 50.47 99.04
12:18:25 2.19 50.47 99.04
12:18:26 0.88 50.47 99.04
12:18:27 -0.05 50.47 99.04
12:18:28 -0.87 50.47 99.04
12:18:29 -1.27 50.47 99.04
12:18:30 -1.50 50.47 99.04
12:18:31 -2.32 50.47 99.04
12:18:32 -2.77 50.47 99.04
12:18:33 -3.15 50.47 99.04
12:18:34 -3.01 50.47 99.04
12:18:35 -2.97 50.47 99.04
12:18:36 -3.75 50.47 99.04
12:18:37 -3.42 50.47 99.04
12:18:38 -3.44 50.47 99.04
12:18:39 -3.75 50.47 99.04
12:18:40 -3.69 50.47 99.04
12:18:41 -3.90 50.47 99.04
12:18:42 -3.22 50.47 99.04
12:18:43 1.21 50.47 99.04
12:18:44 20.76 50.47 99.04
12:18:45 70.54 50.47 99.04
12:18:46 157.37 50.47 99.04
12:18:47 265.05 50.47 99.04
12:18:48 354.89 50.47 99.04
12:18:49 397.15 50.47 99.04
12:18:50 384.88 50.47 99.04
12:18:51 333.10 50.47 99.04
12:18:52 264.90 50.47 99.04
12:18:53 197.41 50.47 99.04
12:18:54 133.22 50.47 99.04
12:18:55 87.16 50.47 99.04
12:18:56 57.19 50.47 99.04
12:18:57 45.88 50.47 99.04
12:18:58 30.31 50.47 99.04
12:18:59 20.90 50.47 99.04
12:19:00 14.65 50.47 99.04
12:19:01 10.22 50.47 99.04
12:19:02 6.89 50.47 99.04
12:19:03 4.81 50.47 99.04
12:19:04 2.95 50.47 99.04
12:19:05 1.47 50.47 99.04
12:19:06 0.81 50.47 99.04
12:19:07 -0.38 50.47 99.04
12:19:08 -0.71 50.47 99.04
12:19:09 -1.17 50.47 99.04
12:19:10 -1.68 50.47 99.04
12:19:11 -2.38 50.47 99.04
12:19:12 -2.33 50.47 99.04
12:19:13 -2.85 50.47 99.04
12:19:14 -3.13 50.47 99.04
12:19:15 -3.00 50.47 99.04
12:19:16 -3.42 50.47 99.04
12:19:17 -3.10 50.47 99.04
12:19:18 -3.05 50.47 99.04
12:19:19 -3.66 50.47 99.04
12:19:20 -3.75 50.47 99.04
12:19:21 -3.26 50.47 99.04
12:19:22 1.35 50.47 99.04
12:19:23 16.99 50.47 99.04
12:19:24 53.45 50.47 99.04
12:19:25 113.01 50.47 99.04
12:19:26 182.74 50.47 99.04
12:19:27 236.86 50.47 99.04
12:19:28 258.00 50.47 99.04
12:19:29 244.33 50.47 99.04
12:19:30 207.82 50.47 99.04
12:19:31 163.34 50.47 99.04
12:19:32 119.65 50.47 99.04
12:19:33 78.60 50.47 99.04
12:19:34 52.08 50.47 99.04
12:19:35 34.39 50.47 99.04
12:19:36 23.13 50.47 99.04
12:19:37 15.81 50.47 99.04
12:19:38 10.81 50.47 99.04
12:19:39 7.63 50.47 99.04
12:19:40 6.71 50.47 99.04
12:19:41 3.96 50.47 99.04
12:19:42 2.53 50.47 99.04
12:19:43 1.50 50.47 99.04
12:19:44 0.36 50.47 99.04
12:19:45 -0.16 50.47 99.04
12:19:46 -0.83 50.47 99.04
12:19:47 -1.18 50.47 99.04
12:19:48 -2.28 50.47 99.04
12:19:49 -2.02 50.47 99.04
12:19:50 -2.44 50.47 99.04
12:19:51 -2.69 50.47 99.04
12:19:52 -3.12 50.47 99.04
12:19:53 -2.85 50.47 99.04
12:19:54 -3.27 50.47 99.04
12:19:55 -3.28 50.47 99.04
12:19:56 -3.52 50.47 99.04
12:19:57 -3.59 50.47 99.04
12:19:58 -3.60 50.47 99.04
12:19:59 -3.15 50.47 99.04
12:20:00 0.04 50.47 99.04
12:20:01 14.18 50.47 99.04
12:20:02 29.75 50.47 99.04
12:20:03 83.62 50.47 99.02
12:20:04 165.51 50.47 99.02
12:20:05 251.31 50.47 99.04
12:20:06 313.76 50.47 99.04
12:20:07 329.66 50.47 99.04
12:20:08 304.28 50.47 99.04
12:20:09 253.17 50.47 99.04
12:20:10 195.27 50.47 99.04
12:20:11 140.36 50.47 99.04
12:20:12 92.19 50.47 99.04
12:20:13 59.11 50.47 99.04
12:20:14 38.34 50.47 99.04
12:20:15 24.49 50.47 99.04
12:20:16 15.58 50.47 99.04
12:20:17 10.47 50.47 99.04
12:20:18 6.45 50.47 99.04
12:20:19 4.13 50.47 99.04
12:20:20 2.48 50.47 99.04
12:20:21 1.38 50.47 99.04
12:20:22 -0.03 50.47 99.04
12:20:23 -0.48 50.47 99.04
12:20:24 -0.79 50.47 99.04
12:20:25 -1.64 50.47 99.04
12:20:26 -2.22 50.47 99.04
12:20:27 -2.42 50.47 99.06
12:20:28 -2.81 50.47 99.04
12:20:29 -2.95 50.47 99.04
12:20:30 -3.30 50.47 99.04
12:20:31 -3.30 50.47 99.04
12:20:32 -3.57 50.47 99.04
12:20:33 -3.31 50.47 99.04
12:20:34 -3.64 50.47 99.04
12:20:35 -4.00 50.47 99.04
12:20:36 -3.32 50.47 99.04
12:20:37 -2.81 50.47 99.04
12:20:38 5.42 50.47 99.04
12:20:39 31.44 50.47 99.04
12:20:40 87.45 50.47 99.06
12:20:41 172.67 50.47 99.04
12:20:42 261.88 50.47 99.04
12:20:43 325.53 50.47 99.04
12:20:44 341.80 50.47 99.04
12:20:45 332.86 50.47 99.04
12:20:46 290.64 50.47 99.04
12:20:47 231.25 50.47 99.04
12:20:48 173.87 50.47 99.04
12:20:49 120.83 50.47 99.04
12:20:50 78.07 50.47 99.04
12:20:51 50.42 50.47 99.04
12:20:52 32.75 50.47 99.04
12:20:53 21.55 50.47 99.04
12:20:54 14.81 50.47 99.04
12:20:55 9.45 50.47 99.04
12:20:56 6.53 50.47 99.04
12:20:57 3.97 50.47 99.04
12:20:58 2.45 50.47 99.04
12:20:59 1.27 50.47 99.04
12:21:00 -0.19 50.47 99.04
12:21:01 -0.62 50.47 99.04
12:21:02 -0.97 50.47 99.04
12:21:03 -1.54 50.47 99.04
12:21:04 -2.53 50.47 99.04
12:21:05 -2.11 50.47 99.04
12:21:06 -2.71 50.47 99.04
12:21:07 -2.97 50.47 99.04
12:21:08 -3.19 50.47 99.04
12:21:09 -3.24 50.47 99.04
12:21:10 -3.40 50.47 99.04
12:21:11 -3.28 50.47 99.06
12:21:12 -3.44 50.47 99.02
12:21:13 -3.57 50.47 99.02
12:21:14 -3.53 50.47 99.04
12:21:15 -3.88 50.47 99.02
12:21:16 -3.33 50.47 99.02
12:21:17 -0.77 50.47 99.04
12:21:18 10.50 50.47 99.02
12:21:19 42.13 50.47 99.02
12:21:20 99.02 50.47 99.04
12:21:21 172.98 50.47 99.04
12:21:22 240.74 50.47 99.04
12:21:23 276.27 50.47 99.04
12:21:24 274.61 50.47 99.04
12:21:25 241.74 50.47 99.04
12:21:26 194.23 50.47 99.04
12:21:27 147.66 50.47 99.04
12:21:28 100.80 50.47 99.04
12:21:29 82.15 50.47 99.04
12:21:30 53.59 50.47 99.06
12:21:31 36.34 50.47 99.04
12:21:32 23.91 50.47 99.04
12:21:33 15.97 50.47 99.04
12:21:34 11.33 50.47 99.04
12:21:35 7.97 50.47 99.04
12:21:36 5.47 50.47 99.04
12:21:37 3.60 50.47 99.06
12:21:38 1.97 50.47 99.04
12:21:39 0.99 50.47 99.04
12:21:40 0.08 50.47 99.04
12:21:41 -0.32 50.47 99.04
12:21:42 -1.41 50.47 99.04
12:21:43 -1.57 50.47 99.04
12:21:44 -2.32 50.47 99.04
12:21:45 -2.08 50.47 99.04
12:21:46 -2.67 50.47 99.04
12:21:47 -2.58 50.47 99.04
12:21:48 -2.98 50.47 99.04
12:21:49 -3.26 50.47 99.04
12:21:50 -3.17 50.47 99.04
12:21:51 -3.30 50.47 99.04
12:21:52 -3.62 50.47 99.04
12:21:53 -3.59 50.47 99.04
12:21:54 -3.62 50.47 99.04
12:21:55 -3.76 50.47 99.04
12:21:56 -4.06 50.47 99.04
12:21:57 -3.85 50.47 99.04
12:21:58 -3.99 50.47 99.04
12:21:59 -3.94 50.47 99.06
12:22:00 -3.92 50.47 99.04
12:22:01 -4.09 50.47 99.04
12:22:02 -4.35 50.47 99.04
12:22:03 -4.14 50.47 99.04
12:22:04 -4.15 50.47 99.04
12:22:05 -4.05 50.47 99.04
12:22:06 -3.96 50.47 99.04
12:22:07 -4.32 50.47 99.06
12:22:08 -4.03 50.47 99.04
12:22:09 -4.43 50.47 99.04
12:22:10 -4.65 50.47 99.04
12:22:11 -4.16 50.47 99.04
12:22:12 -4.21 50.47 99.04
12:22:13 -4.56 50.47 99.04
12:22:14 -4.30 50.47 99.04
12:22:15 -4.55 50.47 99.04
12:22:16 -3.80 50.47 99.04
12:22:17 -4.28 50.47 99.04
12:22:18 -4.80 50.47 99.04
12:22:19 -4.34 50.47 99.06
12:22:20 -4.40 50.47 99.04
12:22:21 -4.16 50.47 99.04
12:22:22 -4.38 50.47 99.06
12:22:23 -4.06 50.47 99.04
12:22:24 -4.36 50.47 99.04
12:22:25 -4.66 50.47 99.04
12:22:26 -4.51 50.47 99.04
12:22:27 -4.52 50.47 99.04
12:22:28 -4.34 50.47 99.04
12:22:29 -4.55 50.47 99.04
12:22:30 -4.28 50.47 99.04
12:22:31 -4.73 50.47 99.06
12:22:32 -4.51 50.47 99.04
12:22:33 -4.67 50.47 99.06
12:22:34 -4.55 50.47 99.04
12:22:35 -4.11 50.47 99.04
12:22:36 -4.84 50.47 99.04
12:22:37 -4.53 50.47 99.04
12:22:38 -4.24 50.47 99.04
12:22:39 -4.50 50.47 99.04
12:22:40 -4.68 50.47 99.04
12:22:41 -4.61 50.47 99.04
12:22:42 -4.35 50.47 99.04
12:22:43 -4.71 50.47 99.04
12:22:44 -4.01 50.47 99.04
12:22:45 -4.72 50.47 99.04
12:22:46 -4.68 50.47 99.04
12:22:47 -4.56 50.47 99.04
12:22:48 -4.81 50.47 99.04
12:22:49 -4.31 50.47 99.04
12:22:50 -4.68 50.47 99.02
12:22:51 -4.30 50.47 99.02
12:22:52 -4.87 50.47 99.02
12:22:53 -4.43 50.47 99.02
12:22:54 -3.88 50.47 99.04
12:22:55 -3.81 50.47 99.04
12:22:56 0.47 50.47 99.04
12:22:57 14.47 50.47 99.02
12:22:58 43.65 50.47 99.02
12:22:59 86.23 50.47 99.04
12:23:00 132.01 50.47 99.02
12:23:01 162.94 50.47 99.02
12:23:02 170.37 50.47 99.06
12:23:03 156.78 50.47 99.02
12:23:04 129.60 50.47 99.02
12:23:05 99.39 50.47 99.02
12:23:06 70.76 50.47 99.05
12:23:07 45.48 50.47 99.04
12:23:08 28.77 50.47 99.04
12:23:09 17.75 50.47 99.06
12:23:10 11.21 50.47 99.04
12:23:11 6.92 50.47 99.04
12:23:12 4.28 50.47 99.02
12:23:13 2.05 50.47 99.02
12:23:14 0.45 50.47 99.06
12:23:15 -0.05 50.47 99.04
12:23:16 -0.92 50.47 99.04
12:23:17 -1.58 50.47 99.04
12:23:18 -2.30 50.47 99.04
12:23:19 -2.52 50.47 99.04
12:23:20 -2.60 50.47 99.04
12:23:21 -2.81 50.47 99.02
12:23:22 -3.13 50.47 99.05
12:23:23 -3.89 50.47 99.04
12:23:24 -3.75 50.47 99.04
12:23:25 -3.76 50.47 99.04
12:23:26 -3.87 50.47 99.05
12:23:27 -3.53 50.47 99.02
12:23:28 -3.99 50.47 99.02
12:23:29 -3.98 50.47 99.02
12:23:30 -4.17 50.47 99.02
12:23:31 -3.87 50.47 99.02
12:23:32 -4.32 50.47 99.02
12:23:33 -3.34 50.47 99.02
12:23:34 -0.49 50.47 99.02
12:23:35 6.79 50.47 99.05
12:23:36 19.94 50.47 99.02
12:23:37 36.19 50.47 99.02
12:23:38 49.55 50.47 99.02
12:23:39 53.89 50.47 99.04
12:23:40 56.37 50.47 99.02
12:23:41 50.95 50.47 99.02
12:23:42 42.05 50.47 99.02
12:23:43 31.01 50.47 99.02
12:23:44 21.57 50.47 99.02
12:23:45 12.61 50.47 99.02
12:23:46 6.65 50.47 99.02
12:23:47 3.23 50.47 99.02
12:23:48 0.95 50.47 99.04
12:23:49 -0.52 50.47 99.04
12:23:50 -1.59 50.47 99.04
12:23:51 -1.88 50.47 99.04
12:23:52 -2.57 50.47 99.04
12:23:53 -3.02 50.47 99.02
12:23:54 -3.41 50.47 99.02
12:23:55 -3.67 50.47 99.05
12:23:56 -3.62 50.47 99.02
12:23:57 -3.55 50.47 99.02
12:23:58 -3.75 50.47 99.02
12:23:59 -3.61 50.47 99.02
12:24:00 -3.82 50.47 99.04
12:24:01 -4.60 50.47 99.06
12:24:02 -4.06 50.47 99.04
12:24:03 -4.55 50.47 99.04
12:24:04 -4.32 50.47 99.04
12:24:05 -4.35 50.47 99.06
12:24:06 -3.94 50.47 99.02
12:24:07 -4.22 50.47 99.02
12:24:08 -4.27 50.47 99.05
12:24:09 -4.44 50.47 99.02
12:24:10 -4.10 50.47 99.05
12:24:11 -1.56 50.47 99.02
12:24:12 6.37 50.47 99.05
12:24:13 24.62 50.47 99.05
12:24:14 51.88 50.47 99.02
12:24:15 83.04 50.47 99.02
12:24:16 106.32 50.47 99.06
12:24:17 113.28 50.47 99.04
12:24:18 106.18 50.47 99.04
12:24:19 89.79 50.47 99.04
12:24:20 69.04 50.47 99.04
12:24:21 50.69 50.47 99.04
12:24:22 41.85 50.47 99.04
12:24:23 26.19 50.47 99.04
12:24:24 16.05 50.47 99.06
12:24:25 9.60 50.47 99.04
12:24:26 5.61 50.47 99.06
12:24:27 2.92 50.47 99.04
12:24:28 1.70 50.47 99.04
12:24:29 -0.07 50.47 99.04
12:24:30 -1.02 50.47 99.04
12:24:31 -1.45 50.47 99.05
12:24:32 -1.94 50.47 99.02
12:24:33 -2.64 50.47 99.02
12:24:34 -2.98 50.47 99.02
12:24:35 -3.15 50.47 99.02
12:24:36 -3.15 50.47 99.06
12:24:37 -3.52 50.47 99.06
12:24:38 -3.50 50.47 99.04
12:24:39 -4.21 50.47 99.04
12:24:40 -4.03 50.47 99.02
12:24:41 -4.00 50.47 99.02
12:24:42 -4.21 50.47 99.04
12:24:43 -4.42 50.47 99.04
12:24:44 -4.12 50.47 99.04
12:24:45 -4.33 50.47 99.04
12:24:46 -4.11 50.47 99.04
12:24:47 -4.51 50.47 99.04
12:24:48 -4.06 50.47 99.04
12:24:49 -3.54 50.47 99.04
12:24:50 -1.11 50.47 99.04
12:24:51 4.13 50.47 99.04
12:24:52 11.80 50.47 99.06
12:24:53 18.95 50.47 99.04
12:24:54 24.25 50.47 99.04
12:24:55 25.43 50.47 99.04
12:24:56 23.06 50.47 99.04
12:24:57 18.53 50.47 99.04
12:24:58 12.93 50.47 99.06
12:24:59 7.44 50.47 99.04
12:25:00 3.76 50.47 99.06
12:25:01 0.53 50.47 99.04
12:25:02 -0.87 50.47 99.06
12:25:03 -1.91 50.47 99.04
12:25:04 -3.04 50.47 99.04
12:25:05 -3.06 50.47 99.04
12:25:06 -3.39 50.47 99.04
12:25:07 -3.33 50.47 99.06
12:25:08 -4.05 50.47 99.04
12:25:09 -4.18 50.47 99.04
12:25:10 -3.91 50.47 99.04
12:25:11 -3.99 50.47 99.04
12:25:12 -4.01 50.47 99.04
12:25:13 -4.35 50.47 99.04
12:25:14 -4.35 50.47 99.04
12:25:15 -4.40 50.47 99.04
12:25:16 -4.50 50.47 99.04
12:25:17 -4.49 50.47 99.06
12:25:18 -4.84 50.47 99.04
12:25:19 -4.00 50.47 99.04
12:25:20 -5.02 50.47 99.04
12:25:21 -4.06 50.47 99.06
12:25:22 -4.54 50.47 99.04
