"2016-05-10 at 11:59"
Time(H:M:S) CO2(ppm) CellTemp(c) CellPres(kPa)
12:00:59 26.89 50.47 99.17
12:01:00 16.29 50.47 99.17
12:01:01 10.10 50.47 99.17
12:01:02 6.29 50.47 99.17
12:01:03 3.36 50.47 99.17
12:01:04 1.70 50.47 99.17
12:01:05 0.55 50.47 99.17
12:01:06 0.19 50.47 99.17
12:01:07 -0.92 50.47 99.17
12:01:08 -1.44 50.47 99.17
12:01:09 -1.89 50.47 99.17
12:01:10 -2.14 50.47 99.17
12:01:11 -3.05 50.47 99.17
12:01:12 -3.00 50.47 99.17
12:01:13 -3.14 50.47 99.17
12:01:14 -3.30 50.47 99.17
12:01:15 -3.21 50.47 99.17
12:01:16 -3.21 50.47 99.17
12:01:17 -3.48 50.47 99.17
12:01:18 -3.37 50.47 99.17
12:01:19 -3.67 50.47 99.15
12:01:20 -3.58 50.47 99.15
12:01:21 -1.41 50.47 99.17
12:01:22 5.34 50.47 99.17
12:01:23 18.36 50.47 99.17
12:01:24 36.69 50.47 99.17
12:01:25 55.82 50.47 99.17
12:01:26 67.92 50.47 99.17
12:01:27 70.02 50.47 99.17
12:01:28 67.07 50.47 99.17
12:01:29 57.15 50.47 99.17
12:01:30 44.24 50.47 99.17
12:01:31 31.81 50.47 99.17
12:01:32 21.74 50.47 99.17
12:01:33 13.51 50.47 99.17
12:01:34 8.51 50.47 99.17
12:01:35 4.76 50.47 99.17
12:01:36 2.13 50.47 99.17
12:01:37 0.79 50.47 99.17
12:01:38 -0.51 50.47 99.17
12:01:39 -1.78 50.47 99.17
12:01:40 -2.18 50.47 99.17
12:01:41 -2.18 50.47 99.17
12:01:42 -2.80 50.47 99.17
12:01:43 -3.31 50.47 99.17
12:01:44 -3.09 50.47 99.17
12:01:45 -3.30 50.47 99.17
12:01:46 -3.82 50.47 99.17
12:01:47 -4.04 50.47 99.17
12:01:48 -4.00 50.47 99.17
12:01:49 -3.71 50.47 99.17
12:01:50 -4.03 50.47 99.17
12:01:51 -3.88 50.47 99.17
12:01:52 -3.57 50.47 99.17
12:01:53 -4.06 50.47 99.17
12:01:54 -3.89 50.47 99.17
12:01:55 -4.10 50.47 99.15
12:01:56 -3.85 50.47 99.15
12:01:57 -2.75 50.47 99.17
12:01:58 0.60 50.47 99.17
12:01:59 7.86 50.47 99.17
12:02:00 17.66 50.47 99.17
12:02:01 27.97 50.47 99.17
12:02:02 34.33 50.47 99.17
12:02:03 35.39 50.47 99.17
12:02:04 30.96 50.47 99.15
12:02:05 24.28 50.47 99.15
12:02:06 17.20 50.47 99.15
12:02:07 11.62 50.47 99.15
12:02:08 6.48 50.47 99.15
12:02:09 2.97 50.47 99.17
12:02:10 0.50 50.47 99.17
12:02:11 -0.36 50.47 99.17
12:02:12 -1.75 50.47 99.17
12:02:13 -1.98 50.47 99.17
12:02:14 -2.84 50.47 99.17
12:02:15 -2.81 50.47 99.17
12:02:16 -3.42 50.47 99.17
12:02:17 -3.26 50.47 99.17
12:02:18 -3.76 50.47 99.17
12:02:19 -3.45 50.47 99.17
12:02:20 -3.68 50.47 99.17
12:02:21 -4.40 50.47 99.17
12:02:22 -3.61 50.47 99.17
12:02:23 -4.10 50.47 99.17
12:02:24 -3.94 50.47 99.15
12:02:25 -4.32 50.47 99.15
12:02:26 -3.90 50.47 99.17
12:02:27 -4.47 50.47 99.17
12:02:28 -4.02 50.47 99.17
12:02:29 -4.15 50.47 99.17
12:02:30 -4.23 50.47 99.17
12:02:31 -2.82 50.47 99.17
12:02:32 -1.76 50.47 99.15
12:02:33 1.84 50.47 99.15
12:02:34 8.09 50.47 99.15
12:02:35 15.34 50.47 99.15
12:02:36 20.70 50.47 99.15
12:02:37 22.92 50.47 99.17
12:02:38 21.28 50.47 99.17
12:02:39 17.24 50.47 99.17
12:02:40 12.07 50.47 99.17
12:02:41 6.44 50.47 99.17
12:02:42 2.86 50.47 99.17
12:02:43 0.11 50.47 99.17
12:02:44 -1.23 50.47 99.17
12:02:45 -1.56 50.47 99.17
12:02:46 -3.03 50.47 99.17
12:02:47 -2.88 50.47 99.17
12:02:48 -3.20 50.47 99.17
12:02:49 -3.89 50.47 99.17
12:02:50 -4.17 50.47 99.17
12:02:51 -3.90 50.47 99.17
12:02:52 -3.59 50.47 99.17
12:02:53 -4.36 50.47 99.17
12:02:54 -4.11 50.47 99.17
12:02:55 -3.83 50.47 99.17
12:02:56 -4.21 50.47 99.17
12:02:57 -4.01 50.47 99.17
12:02:58 -4.28 50.47 99.17
12:02:59 -4.30 50.47 99.17
12:03:00 -4.46 50.47 99.17
12:03:01 -4.15 50.47 99.17
12:03:02 -4.44 50.47 99.17
12:03:03 -4.39 50.47 99.17
12:03:04 -3.70 50.47 99.17
12:03:05 -2.49 50.47 99.17
12:03:06 0.19 50.47 99.17
12:03:07 3.56 50.47 99.17
12:03:08 6.04 50.47 99.17
12:03:09 7.44 50.47 99.15
12:03:10 7.57 50.47 99.15
12:03:11 5.35 50.47 99.17
12:03:12 3.61 50.47 99.17
12:03:13 0.65 50.47 99.17
12:03:14 -0.58 50.47 99.17
12:03:15 -1.74 50.47 99.17
12:03:16 -2.04 50.47 99.17
12:03:17 -2.96 50.47 99.17
12:03:18 -3.34 50.47 99.17
12:03:19 -3.75 50.47 99.17
12:03:20 -3.80 50.47 99.17
12:03:21 -4.00 50.47 99.17
12:03:22 -4.00 50.47 99.17
12:03:23 -4.01 50.47 99.17
12:03:24 -4.22 50.47 99.17
12:03:25 -4.11 50.47 99.17
12:03:26 -4.40 50.47 99.17
12:03:27 -4.21 50.47 99.17
12:03:28 -4.23 50.47 99.17
12:03:29 -4.40 50.47 99.17
12:03:30 -4.53 50.47 99.17
12:03:31 -4.26 50.47 99.17
12:03:32 -4.07 50.47 99.17
12:03:33 -4.05 50.47 99.17
12:03:34 -4.31 50.47 99.17
12:03:35 -4.15 50.47 99.17
12:03:36 -4.61 50.47 99.17
12:03:37 -3.87 50.47 99.17
12:03:38 -4.18 50.47 99.17
12:03:39 -3.63 50.47 99.17
12:03:40 1.10 50.47 99.17
12:03:41 20.24 50.47 99.17
12:03:42 68.19 50.47 99.17
12:03:43 150.39 50.47 99.17
12:03:44 250.86 50.47 99.17
12:03:45 334.87 50.47 99.17
12:03:46 372.26 50.47 99.17
12:03:47 359.09 50.47 99.17
12:03:48 310.03 50.47 99.17
12:03:49 246.49 50.47 99.17
12:03:50 186.08 50.47 99.17
12:03:51 128.02 50.47 99.17
12:03:52 85.12 50.47 99.17
12:03:53 57.02 50.47 99.17
12:03:54 38.58 50.47 99.17
12:03:55 26.89 50.47 99.17
12:03:56 19.10 50.47 99.17
12:03:57 13.76 50.47 99.17
12:03:58 10.39 50.47 99.17
12:03:59 9.03 50.47 99.17
12:04:00 6.22 50.47 99.17
12:04:01 4.61 50.47 99.17
12:04:02 3.11 50.47 99.17
12:04:03 1.88 50.47 99.17
12:04:04 1.01 50.47 99.17
12:04:05 0.04 50.47 99.17
12:04:06 -0.47 50.47 99.17
12:04:07 -1.08 50.47 99.17
12:04:08 -1.34 50.47 99.17
12:04:09 -1.72 50.47 99.17
12:04:10 -1.89 50.47 99.17
12:04:11 -2.28 50.47 99.17
12:04:12 -2.84 50.47 99.17
12:04:13 -3.04 50.47 99.17
12:04:14 -2.72 50.47 99.17
12:04:15 -3.17 50.47 99.17
12:04:16 -3.46 50.47 99.17
12:04:17 -3.18 50.47 99.17
12:04:18 -3.34 50.47 99.17
12:04:19 -3.40 50.47 99.17
12:04:20 -3.60 50.47 99.17
12:04:21 -3.59 50.47 99.17
12:04:22 -2.28 50.47 99.17
12:04:23 5.96 50.47 99.17
12:04:24 38.15 50.47 99.17
12:04:25 116.81 50.47 99.17
12:04:26 247.02 50.47 99.17
12:04:27 402.91 50.47 99.17
12:04:28 524.10 50.47 99.17
12:04:29 571.75 50.47 99.17
12:04:30 543.36 50.47 99.17
12:04:31 462.89 50.47 99.17
12:04:32 363.99 50.47 99.17
12:04:33 268.47 50.47 99.17
12:04:34 177.43 50.47 99.17
12:04:35 116.47 50.47 99.17
12:04:36 75.39 50.47 99.17
12:04:37 48.63 50.47 99.17
12:04:38 32.36 50.47 99.17
12:04:39 22.10 50.47 99.17
12:04:40 15.49 50.47 99.17
12:04:41 10.23 50.47 99.17
12:04:42 7.39 50.47 99.17
12:04:43 6.34 50.47 99.17
12:04:44 4.04 50.47 99.17
12:04:45 2.94 50.47 99.17
12:04:46 1.29 50.47 99.17
12:04:47 0.42 50.47 99.17
12:04:48 -0.27 50.47 99.17
12:04:49 -0.98 50.47 99.17
12:04:50 -1.25 50.47 99.17
12:04:51 -2.15 50.47 99.17
12:04:52 -2.05 50.47 99.17
12:04:53 -2.58 50.47 99.17
12:04:54 -2.68 50.47 99.17
12:04:55 -2.58 50.47 99.17
12:04:56 -3.01 50.47 99.17
12:04:57 -3.68 50.47 99.17
12:04:58 -2.99 50.47 99.17
12:04:59 -3.01 50.47 99.17
12:05:00 -1.86 50.47 99.17
12:05:01 7.37 50.47 99.17
12:05:02 40.67 50.47 99.17
12:05:03 119.69 50.47 99.17
12:05:04 178.41 50.47 99.15
12:05:05 320.41 50.47 99.15
12:05:06 457.87 50.47 99.15
12:05:07 536.78 50.47 99.15
12:05:08 539.98 50.47 99.17
12:05:09 482.62 50.47 99.17
12:05:10 393.38 50.47 99.17
12:05:11 301.87 50.47 99.17
12:05:12 214.74 50.47 99.17
12:05:13 143.80 50.47 99.17
12:05:14 96.42 50.47 99.17
12:05:15 65.39 50.47 99.17
12:05:16 45.50 50.47 99.17
12:05:17 32.22 50.47 99.17
12:05:18 23.78 50.47 99.17
12:05:19 18.21 50.47 99.17
12:05:20 13.60 50.47 99.17
12:05:21 10.70 50.47 99.17
12:05:22 7.72 50.47 99.17
12:05:23 6.02 50.47 99.17
12:05:24 4.67 50.47 99.17
12:05:25 2.75 50.47 99.17
12:05:26 2.40 50.47 99.17
12:05:27 1.62 50.47 99.17
12:05:28 0.84 50.47 99.17
12:05:29 0.03 50.47 99.17
12:05:30 -0.15 50.47 99.17
12:05:31 -0.81 50.47 99.17
12:05:32 -1.37 50.47 99.17
12:05:33 -2.06 50.47 99.17
12:05:34 -2.32 50.47 99.17
12:05:35 -1.92 50.47 99.17
12:05:36 -2.29 50.47 99.17
12:05:37 -2.71 50.47 99.17
12:05:38 -2.52 50.47 99.17
12:05:39 -2.92 50.47 99.17
12:05:40 -3.15 50.47 99.17
12:05:41 -3.39 50.47 99.17
12:05:42 -2.62 50.47 99.15
12:05:43 -2.45 50.47 99.15
12:05:44 2.97 50.47 99.15
12:05:45 25.02 50.47 99.15
12:05:46 77.78 50.47 99.17
12:05:47 168.17 50.47 99.17
12:05:48 221.92 50.47 99.17
12:05:49 323.24 50.47 99.17
12:05:50 388.39 50.47 99.17
12:05:51 396.19 50.47 99.17
12:05:52 356.72 50.47 99.17
12:05:53 292.45 50.47 99.17
12:05:54 223.65 50.47 99.15
12:05:55 160.22 50.47 99.15
12:05:56 104.02 50.47 99.17
12:05:57 67.48 50.47 99.17
12:05:58 44.76 50.47 99.17
12:05:59 29.35 50.47 99.17
12:06:00 20.05 50.47 99.17
12:06:01 13.72 50.47 99.17
12:06:02 9.85 50.47 99.17
12:06:03 6.65 50.47 99.17
12:06:04 4.70 50.47 99.17
12:06:05 2.90 50.47 99.17
12:06:06 2.17 50.47 99.17
12:06:07 0.86 50.47 99.17
12:06:08 -0.11 50.47 99.17
12:06:09 -0.25 50.47 99.17
12:06:10 -1.13 50.47 99.17
12:06:11 -1.99 50.47 99.17
12:06:12 -1.86 50.47 99.17
12:06:13 -2.33 50.47 99.17
12:06:14 -2.36 50.47 99.17
12:06:15 -2.85 50.47 99.17
12:06:16 -2.68 50.47 99.17
12:06:17 -3.04 50.47 99.17
12:06:18 -3.18 50.47 99.17
12:06:19 -3.56 50.47 99.17
12:06:20 -2.36 50.47 99.17
12:06:21 3.10 50.47 99.17
12:06:22 23.35 50.47 99.15
12:06:23 74.66 50.47 99.15
12:06:24 161.29 50.47 99.17
12:06:25 265.01 50.47 99.17
12:06:26 349.73 50.47 99.15
12:06:27 385.48 50.47 99.15
12:06:28 369.40 50.47 99.15
12:06:29 316.70 50.47 99.17
12:06:30 251.59 50.47 99.17
12:06:31 218.75 50.47 99.17
12:06:32 156.95 50.47 99.17
12:06:33 104.28 50.47 99.17
12:06:34 69.62 50.47 99.17
12:06:35 47.17 50.47 99.17
12:06:36 32.76 50.47 99.17
12:06:37 23.84 50.47 99.17
12:06:38 16.91 50.47 99.17
12:06:39 12.97 50.47 99.17
12:06:40 9.55 50.47 99.17
12:06:41 6.90 50.47 99.17
12:06:42 5.28 50.47 99.17
12:06:43 4.06 50.47 99.17
12:06:44 2.44 50.47 99.17
12:06:45 1.60 50.47 99.17
12:06:46 0.62 50.47 99.17
12:06:47 0.05 50.47 99.17
12:06:48 -0.64 50.47 99.17
12:06:49 -1.26 50.47 99.17
12:06:50 -1.24 50.47 99.17
12:06:51 -2.19 50.47 99.17
12:06:52 -1.79 50.47 99.17
12:06:53 -2.45 50.47 99.17
12:06:54 -2.68 50.47 99.17
12:06:55 -2.79 50.47 99.17
12:06:56 -3.25 50.47 99.17
12:06:57 -2.72 50.47 99.17
12:06:58 -3.21 50.47 99.17
12:06:59 -3.09 50.47 99.17
12:07:00 -3.37 50.47 99.17
12:07:01 -3.34 50.47 99.17
12:07:02 -3.63 50.47 99.17
12:07:03 -1.61 50.47 99.15
12:07:04 4.65 50.47 99.15
12:07:05 20.70 50.47 99.17
12:07:06 49.75 50.47 99.17
12:07:07 84.39 50.47 99.17
12:07:08 115.24 50.47 99.17
12:07:09 129.48 50.47 99.17
12:07:10 125.39 50.47 99.15
12:07:11 108.24 50.47 99.15
12:07:12 85.34 50.47 99.17
12:07:13 63.18 50.47 99.17
12:07:14 42.19 50.47 99.17
12:07:15 33.35 50.47 99.17
12:07:16 20.42 50.47 99.17
12:07:17 12.56 50.47 99.17
12:07:18 7.27 50.47 99.17
12:07:19 3.90 50.47 99.17
12:07:20 2.11 50.47 99.17
12:07:21 0.68 50.47 99.17
12:07:22 0.01 50.47 99.17
12:07:23 -1.34 50.47 99.17
12:07:24 -1.75 50.47 99.17
12:07:25 -2.20 50.47 99.17
12:07:26 -2.72 50.47 99.17
12:07:27 -2.95 50.47 99.17
12:07:28 -2.57 50.47 99.17
12:07:29 -3.00 50.47 99.17
12:07:30 -3.92 50.47 99.17
12:07:31 -3.43 50.47 99.17
12:07:32 -3.72 50.47 99.15
12:07:33 -3.46 50.47 99.15
12:07:34 -3.83 50.47 99.17
12:07:35 -3.76 50.47 99.17
12:07:36 -3.71 50.47 99.15
12:07:37 -3.77 50.47 99.15
12:07:38 -3.75 50.47 99.15
12:07:39 -3.87 50.47 99.15
12:07:40 -1.43 50.47 99.15
12:07:41 8.85 50.47 99.15
12:07:42 38.90 50.47 99.17
12:07:43 95.01 50.47 99.17
12:07:44 170.85 50.47 99.17
12:07:45 242.36 50.47 99.17
12:07:46 284.49 50.47 99.17
12:07:47 285.37 50.47 99.17
12:07:48 254.44 50.47 99.17
12:07:49 206.78 50.47 99.17
12:07:50 157.41 50.47 99.17
12:07:51 107.70 50.47 99.17
12:07:52 70.94 50.47 99.17
12:07:53 47.03 50.47 99.17
12:07:54 31.09 50.47 99.17
12:07:55 21.19 50.47 99.17
12:07:56 14.51 50.47 99.17
12:07:57 9.94 50.47 99.17
12:07:58 8.43 50.47 99.17
12:07:59 5.71 50.47 99.17
12:08:00 3.93 50.47 99.17
12:08:01 2.70 50.47 99.17
12:08:02 1.15 50.47 99.17
12:08:03 0.28 50.47 99.17
12:08:04 -0.58 50.47 99.17
12:08:05 -0.64 50.47 99.17
12:08:06 -1.54 50.47 99.17
12:08:07 -2.22 50.47 99.17
12:08:08 -1.73 50.47 99.17
12:08:09 -2.87 50.47 99.17
12:08:10 -2.87 50.47 99.17
12:08:11 -2.78 50.47 99.17
12:08:12 -2.98 50.47 99.17
12:08:13 -3.07 50.47 99.17
12:08:14 -3.18 50.47 99.17
12:08:15 -3.43 50.47 99.17
12:08:16 -3.03 50.47 99.17
12:08:17 -3.64 50.47 99.17
12:08:18 -2.79 50.47 99.17
12:08:19 2.44 50.47 99.17
12:08:20 10.61 50.47 99.15
12:08:21 46.37 50.47 99.15
12:08:22 123.01 50.47 99.15
12:08:23 233.97 50.47 99.15
12:08:24 348.21 50.47 99.15
12:08:25 424.27 50.47 99.15
12:08:26 438.22 50.47 99.17
12:08:27 400.53 50.47 99.17
12:08:28 330.36 50.47 99.17
12:08:29 254.51 50.47 99.17
12:08:30 179.54 50.47 99.17
12:08:31 119.03 50.47 99.17
12:08:32 77.23 50.47 99.17
12:08:33 50.46 50.47 99.17
12:08:34 33.19 50.47 99.17
12:08:35 22.86 50.47 99.17
12:08:36 15.62 50.47 99.17
12:08:37 11.05 50.47 99.17
12:08:38 7.17 50.47 99.17
12:08:39 5.18 50.47 99.17
12:08:40 3.30 50.47 99.17
12:08:41 1.83 50.47 99.17
12:08:42 1.47 50.47 99.17
12:08:43 0.52 50.47 99.17
12:08:44 -0.22 50.47 99.17
12:08:45 -1.07 50.47 99.17
12:08:46 -1.60 50.47 99.17
12:08:47 -1.63 50.47 99.17
12:08:48 -2.18 50.47 99.17
12:08:49 -2.12 50.47 99.17
12:08:50 -2.50 50.47 99.17
12:08:51 -2.78 50.47 99.17
12:08:52 -3.07 50.47 99.17
12:08:53 -2.83 50.47 99.17
12:08:54 -3.40 50.47 99.17
12:08:55 -3.34 50.47 99.17
12:08:56 -3.58 50.47 99.17
12:08:57 -3.43 50.47 99.17
12:08:58 -3.41 50.47 99.17
12:08:59 -3.45 50.47 99.17
12:09:00 -3.72 50.47 99.17
12:09:01 -3.84 50.47 99.17
12:09:02 -3.78 50.47 99.17
12:09:03 -3.70 50.47 99.17
12:09:04 -3.63 50.47 99.17
12:09:05 -3.69 50.47 99.17
12:09:06 -3.76 50.47 99.17
12:09:07 -3.86 50.47 99.17
12:09:08 -4.07 50.47 99.17
12:09:09 -4.17 50.47 99.17
12:09:10 -3.93 50.47 99.17
12:09:11 -3.91 50.47 99.17
12:09:12 -4.06 50.47 99.17
12:09:13 -4.04 50.47 99.17
12:09:14 -4.17 50.47 99.17
12:09:15 -3.94 50.47 99.17
12:09:16 -3.92 50.47 99.17
12:09:17 -4.47 50.47 99.17
12:09:18 -4.29 50.47 99.17
12:09:19 -4.15 50.47 99.17
12:09:20 -4.13 50.47 99.17
12:09:21 -4.26 50.47 99.17
12:09:22 -4.01 50.47 99.17
12:09:23 -4.19 50.47 99.17
12:09:24 -4.35 50.47 99.17
12:09:25 -4.19 50.47 99.17
12:09:26 -4.09 50.47 99.17
12:09:27 -4.18 50.47 99.17
12:09:28 -4.07 50.47 99.17
12:09:29 -4.45 50.47 99.17
12:09:30 -4.04 50.47 99.17
12:09:31 -4.29 50.47 99.17
12:09:32 -3.94 50.47 99.17
12:09:33 -4.16 50.47 99.17
12:09:34 -4.14 50.47 99.17
12:09:35 -3.91 50.47 99.17
12:09:36 -4.01 50.47 99.17
12:09:37 -4.05 50.47 99.17
12:09:38 -2.64 50.47 99.15
12:09:39 3.55 50.47 99.15
12:09:40 23.44 50.47 99.17
12:09:41 64.25 50.47 99.17
12:09:42 120.62 50.47 99.17
12:09:43 178.40 50.47 99.15
12:09:44 213.91 50.47 99.15
12:09:45 219.72 50.47 99.17
12:09:46 199.58 50.47 99.17
12:09:47 182.70 50.47 99.17
12:09:48 144.76 50.47 99.17
12:09:49 108.32 50.47 99.17
12:09:50 74.90 50.47 99.17
12:09:51 48.57 50.47 99.17
12:09:52 31.99 50.47 99.17
12:09:53 20.85 50.47 99.17
12:09:54 14.10 50.47 99.17
12:09:55 9.47 50.47 99.17
12:09:56 6.21 50.47 99.17
12:09:57 4.33 50.47 99.17
12:09:58 2.54 50.47 99.17
12:09:59 1.59 50.47 99.17
12:10:00 0.15 50.47 99.17
12:10:01 -0.32 50.47 99.17
12:10:02 -1.10 50.47 99.17
12:10:03 -1.13 50.47 99.17
12:10:04 -1.71 50.47 99.17
12:10:05 -2.51 50.47 99.17
12:10:06 -2.51 50.47 99.17
12:10:07 -2.66 50.47 99.17
12:10:08 -2.84 50.47 99.17
12:10:09 -3.04 50.47 99.17
12:10:10 -3.07 50.47 99.17
12:10:11 -3.49 50.47 99.17
12:10:12 -2.97 50.47 99.17
12:10:13 -3.44 50.47 99.17
12:10:14 -3.78 50.47 99.17
12:10:15 -2.97 50.47 99.17
12:10:16 0.26 50.47 99.17
12:10:17 14.51 50.47 99.17
12:10:18 50.13 50.47 99.17
12:10:19 113.75 50.47 99.17
12:10:20 192.01 50.47 99.17
12:10:21 259.76 50.47 99.17
12:10:22 293.30 50.47 99.17
12:10:23 286.01 50.47 99.15
12:10:24 249.96 50.47 99.15
12:10:25 200.30 50.47 99.15
12:10:26 150.68 50.47 99.15
12:10:27 102.34 50.47 99.17
12:10:28 68.52 50.47 99.17
12:10:29 45.57 50.47 99.17
12:10:30 37.31 50.47 99.17
12:10:31 24.76 50.47 99.17
12:10:32 17.72 50.47 99.17
12:10:33 12.10 50.47 99.17
12:10:34 8.88 50.47 99.17
12:10:35 6.03 50.47 99.17
12:10:36 4.59 50.47 99.17
12:10:37 2.72 50.47 99.17
12:10:38 1.58 50.47 99.17
12:10:39 0.61 50.47 99.17
12:10:40 -0.11 50.47 99.17
12:10:41 -0.72 50.47 99.17
12:10:42 -0.78 50.47 99.17
12:10:43 -1.64 50.47 99.17
12:10:44 -2.13 50.47 99.17
12:10:45 -2.21 50.47 99.17
12:10:46 -2.60 50.47 99.17
12:10:47 -2.87 50.47 99.17
12:10:48 -3.06 50.47 99.17
12:10:49 -2.55 50.47 99.17
12:10:50 -3.30 50.47 99.17
12:10:51 -3.37 50.47 99.17
12:10:52 -3.08 50.47 99.17
12:10:53 -3.46 50.47 99.17
12:10:54 -3.54 50.47 99.17
12:10:55 -3.61 50.47 99.15
12:10:56 -3.73 50.47 99.15
12:10:57 -3.86 50.47 99.15
12:10:58 -3.71 50.47 99.15
12:10:59 -3.71 50.47 99.15
12:11:00 -2.58 50.47 99.15
12:11:01 3.81 50.47 99.17
12:11:02 21.67 50.47 99.17
12:11:03 57.02 50.47 99.15
12:11:04 104.70 50.47 99.15
12:11:05 150.61 50.47 99.17
12:11:06 178.81 50.47 99.17
12:11:07 181.97 50.47 99.17
12:11:08 163.05 50.47 99.17
12:11:09 133.70 50.47 99.15
12:11:10 101.53 50.47 99.15
12:11:11 71.37 50.47 99.17
12:11:12 46.58 50.47 99.17
12:11:13 37.43 50.47 99.17
12:11:14 24.43 50.47 99.17
12:11:15 16.44 50.47 99.17
12:11:16 10.44 50.47 99.17
12:11:17 6.63 50.47 99.17
12:11:18 4.90 50.47 99.17
12:11:19 2.91 50.47 99.17
12:11:20 1.33 50.47 99.17
12:11:21 0.80 50.47 99.17
12:11:22 -0.41 50.47 99.17
12:11:23 -1.17 50.47 99.17
12:11:24 -1.51 50.47 99.17
12:11:25 -1.88 50.47 99.17
12:11:26 -2.11 50.47 99.17
12:11:27 -2.10 50.47 99.17
12:11:28 -2.77 50.47 99.17
12:11:29 -3.22 50.47 99.17
12:11:30 -3.18 50.47 99.17
12:11:31 -3.44 50.47 99.17
12:11:32 -3.69 50.47 99.17
12:11:33 -3.53 50.47 99.17
12:11:34 -3.43 50.47 99.17
12:11:35 -3.44 50.47 99.17
12:11:36 -3.80 50.47 99.17
12:11:37 -3.43 50.47 99.17
12:11:38 -3.82 50.47 99.17
12:11:39 -3.26 50.47 99.17
12:11:40 -1.18 50.47 99.17
12:11:41 3.87 50.47 99.17
12:11:42 12.64 50.47 99.17
12:11:43 23.64 50.47 99.17
12:11:44 32.93 50.47 99.17
12:11:45 36.99 50.47 99.17
12:11:46 36.01 50.47 99.17
12:11:47 30.34 50.47 99.17
12:11:48 22.99 50.47 99.17
12:11:49 16.18 50.47 99.17
12:11:50 9.25 50.47 99.17
12:11:51 4.30 50.47 99.17
12:11:52 1.34 50.47 99.17
12:11:53 -0.38 50.47 99.17
12:11:54 -1.42 50.47 99.17
12:11:55 -2.26 50.47 99.17
12:11:56 -2.58 50.47 99.17
12:11:57 -3.07 50.47 99.17
12:11:58 -3.09 50.47 99.17
12:11:59 -3.84 50.47 99.17
12:12:00 -3.40 50.47 99.17
